,ID,Recency,Frequency,Monetary,RFM,Segment,BMI,Income,Ethnicity,Lifestage,Strata,Members,Loc
2466,800774801,911.5002363593238,8,48.5125,113.0,Churned,Under Weight,4000 - 4999,Malay,Teens and Toddlers,Rural,7+,Central
2467,800774901,967.2503815565265,4,103.67499999999998,114.0,Churned,Under Weight,>5000,Malay,Teens and Toddlers,Urban,6,Central
2468,800780501,925.4827769596325,12,49.133333333333326,113.0,Churned,Under Weight,3000 - 3999,Others,Nesting Families,Urban,4,Central
2469,800782501,136.8806746881056,97,91.49484536082474,234.0,At-Risk,Under Weight,>5000,Others,Matured Families,Urban,6,North
2470,800792001,897.3482253056203,11,83.38181818181819,114.0,Churned,Under Weight,2000 - 2999,Malay,Nesting Families,Urban,7+,North
2471,800792201,944.0360989828224,4,100.47500000000001,114.0,Churned,Under Weight,4000 - 4999,Malay,Nesting Families,Rural,4,North
2472,800792401,495.5068508337327,38,30.623684210526317,121.0,Lost,Under Weight,< 1500,Malay,Teens Aches,Urban,1-3,East Coast
2473,800792501,862.3981612448931,14,62.11428571428571,113.0,Churned,Under Weight,2000 - 2999,Others,Nesting Families,Rural,6,Central
2474,800796401,682.9043301821081,43,68.13720930232557,124.0,At-Risk,Under Weight,>5000,Malay,Teens and Toddlers,Urban,7+,East Coast
2475,800798301,458.96441263668606,73,51.24657534246576,123.0,Churned,Under Weight,< 1500,Malay,Empty Nesters,Urban,1-3,South
2476,800799401,101.82746687897242,105,35.889523809523794,332.0,Low-Spending Loyalists,Obese,2000 - 2999,Malay,Teens and Toddlers,Rural,7+,South
2477,800799501,468.1808052946262,65,69.96307692307694,124.0,At-Risk,Under Weight,>5000,Malay,Teens Aches,Urban,5,Central
2478,800801401,89.50593471044428,93,42.630107526881716,332.0,Low-Spending Loyalists,Under Weight,2000 - 2999,Malay,Empty Nesters,Rural,1-3,South
2479,800801601,80.7978498267804,85,41.51411764705883,432.0,Low-Spending Loyalists,Healthy,3000 - 3999,Malay,Nesting Families,Urban,1-3,North
2480,800801701,130.410693290474,85,43.0058823529412,232.0,At-Risk,Healthy,1500 - 1999,Malay,Teens and Toddlers,Urban,7+,North
2481,800802401,9.654893846056297,1,55.9,413.0,Potential Loyalists,Under Weight,< 1500,Malay,Teens and Toddlers,Urban,7+,North
2482,800802501,948.9827885884462,4,46.45,113.0,Churned,Under Weight,< 1500,Malay,Teens Aches,Rural,1-3,East Coast
2483,800804201,951.2586014349755,4,94.875,114.0,Churned,Under Weight,>5000,Malay,Nesting Families,Rural,5,North
2484,800804401,937.1698973635968,6,36.53333333333334,112.0,Lost,Under Weight,1500 - 1999,Malay,Nesting Families,Rural,4,South
2485,800804601,129.87423735017546,86,50.85697674418604,233.0,Potential Loyalists,Under Weight,1500 - 1999,Malay,Teens and Toddlers,Urban,5,North
2486,800804801,96.56867332051549,2,35.45,312.0,New customers,Under Weight,>5000,Malay,Matured Families,Urban,5,East Coast
2487,800812701,96.56867332051549,2,45.45,312.0,New customers,Under Weight,4000 - 4999,Malay,Nesting Families,Rural,5,North
2488,800812801,104.94200879384202,112,60.10267857142859,333.0,Loyalists,Under Weight,2000 - 2999,Malay,Teens Aches,Urban,5,East Coast
2489,800818301,944.2580449403499,6,62.53333333333334,113.0,Churned,Under Weight,>5000,Malay,Teens and Toddlers,Urban,5,Central
2490,800818401,951.2933644986333,4,22.8,111.0,Lost,Under Weight,1500 - 1999,Malay,Teens Aches,Urban,7+,East Coast
2491,800818601,811.2864858554973,23,59.94782608695653,113.0,Churned,Under Weight,4000 - 4999,Malay,Nesting Families,Urban,4,North
2492,800826601,101.8396172305475,31,38.24516129032258,322.0,New customers,Under Weight,3000 - 3999,Chinese,Yankys,Urban,1-3,Central
2493,800835201,97.04298941178655,3,28.53333333333333,311.0,New customers,Under Weight,>5000,Others,Matured Families,Urban,4,Central
2494,800835301,90.33872358219813,114,21.954385964912284,331.0,Potential Loyalists,Healthy,< 1500,Malay,Nesting Families,Urban,4,East Coast
2495,800835401,97.04298941178655,3,55.4,313.0,At-Risk,Under Weight,2000 - 2999,Malay,Nesting Families,Urban,7+,North
2496,800855201,797.2856654842135,20,24.435,111.0,Lost,Under Weight,2000 - 2999,Malay,Teens Aches,Urban,7+,East Coast
2497,800855501,794.9794543956581,19,45.70526315789474,113.0,Churned,Healthy,< 1500,Others,Nesting Families,Urban,5,North
2498,800855601,96.56888778555216,59,42.374576271186434,322.0,New customers,Under Weight,3000 - 3999,Chinese,Teens Aches,Urban,4,Central
2499,800867101,9.679860435571749,1,45.9,413.0,Potential Loyalists,Under Weight,< 1500,Malay,Matured Families,Urban,1-3,North
2500,800874201,827.5815757940079,10,214.01999999999998,114.0,Churned,Healthy,>5000,Chinese,Nesting Families,Urban,7+,South
2501,800875201,92.97089311492108,3,69.9,314.0,At-Risk,Under Weight,1500 - 1999,Malay,Nesting Families,Rural,7+,East Coast
2502,800875401,92.97089311492108,2,126.70000000000002,314.0,At-Risk,Under Weight,3000 - 3999,Malay,Nesting Families,Urban,7+,Central
2503,800875501,98.5933734559489,89,65.31910112359553,334.0,Loyalists,Under Weight,4000 - 4999,Malay,Teens and Toddlers,Urban,6,South
2504,800875601,95.37909464031642,2,32.0,312.0,New customers,Under Weight,>5000,Malay,Nesting Families,Rural,5,North
2505,800890501,91.50832535950651,109,33.15321100917431,332.0,Low-Spending Loyalists,Healthy,1500 - 1999,Malay,Nesting Families,Urban,4,East Coast
2506,800894201,887.8920952130861,5,16.84,111.0,Lost,Healthy,2000 - 2999,Malay,Yankys,Rural,1-3,North
2507,800908601,175.82144425701367,64,59.40312500000002,223.0,At-Risk,Obese,3000 - 3999,Malay,Nesting Families,Urban,4,Central
2508,800909301,117.71077303703196,66,11.977272727272728,221.0,Churned,Healthy,3000 - 3999,Malay,Yankys,Urban,1-3,Central
2509,800922801,80.7978498267804,102,51.00196078431372,433.0,Best customers,Healthy,1500 - 1999,Malay,Nesting Families,Urban,4,South
2510,800922901,706.2795427222219,25,42.715999999999994,112.0,Lost,Healthy,2000 - 2999,Malay,Nesting Families,Urban,1-3,Central
2511,800923101,299.5272554332206,34,35.65882352941176,222.0,At-Risk,Healthy,>5000,Chinese,Nesting Families,Urban,6,Central
2512,800923201,574.3676658022018,35,38.47714285714285,122.0,Lost,Healthy,>5000,Malay,Nesting Families,Urban,1-3,Central
2513,800927401,89.91992878335142,111,50.83873873873872,333.0,Loyalists,Under Weight,4000 - 4999,Chinese,Teens Aches,Urban,6,Central
2514,800929201,734.2363871223802,27,63.01481481481481,123.0,Churned,Under Weight,1500 - 1999,Malay,Teens Aches,Urban,5,North
2515,800930801,885.9815647029442,7,36.771428571428565,112.0,Lost,Over Weight,2000 - 2999,Malay,Nesting Families,Urban,1-3,Central
2516,800931201,87.25122260556122,81,26.153086419753087,431.0,Low-Spending Loyalists,Healthy,2000 - 2999,Malay,Yankys,Urban,1-3,Central
2517,800932101,366.2788343693752,57,43.73508771929826,222.0,At-Risk,Healthy,>5000,Malay,Nesting Families,Rural,5,East Coast
2518,800941601,524.2609465016542,49,54.59591836734696,123.0,Churned,Obese,2000 - 2999,Malay,Empty Nesters,Urban,1-3,North
2519,800945001,89.2031717453565,44,53.3909090909091,323.0,Potential Loyalists,Healthy,2000 - 2999,Malay,Teens Aches,Urban,4,North
2520,800945201,94.82775807701344,118,67.79067796610168,334.0,Loyalists,Obese,>5000,Malay,Teens Aches,Urban,5,North
2521,800945401,80.7978498267804,117,34.07350427350428,432.0,Low-Spending Loyalists,Obese,< 1500,Others,Teens and Toddlers,Urban,5,North
2522,800945601,85.20779609353276,106,45.504716981132084,432.0,Low-Spending Loyalists,Over Weight,2000 - 2999,Malay,Nesting Families,Urban,4,North
2523,800963301,122.86706505148362,101,51.87920792079208,233.0,Potential Loyalists,Healthy,1500 - 1999,Others,Teens and Toddlers,Urban,5,North
2524,800975901,82.88579638629777,99,40.74848484848485,432.0,Low-Spending Loyalists,Healthy,4000 - 4999,Chinese,Nesting Families,Urban,4,South
2525,800978901,89.91992878335142,110,92.31181818181815,334.0,Loyalists,Obese,3000 - 3999,Chinese,Nesting Families,Urban,4,Central
2526,800987501,80.7978498267804,104,47.95,433.0,Best customers,Healthy,>5000,Chinese,Nesting Families,Urban,1-3,South
2527,800988601,104.70119127387349,69,46.11014492753624,323.0,Potential Loyalists,Under Weight,3000 - 3999,Malay,Teens and Toddlers,Urban,6,East Coast
2528,800989001,149.2490916279599,108,34.34166666666665,232.0,At-Risk,Healthy,4000 - 4999,Malay,Teens and Toddlers,Rural,6,South
2529,800989301,118.0206561559802,35,62.53142857142857,223.0,At-Risk,Healthy,2000 - 2999,Malay,Nesting Families,Urban,4,South
2530,800989601,93.85884956997977,52,39.85961538461539,322.0,New customers,Obese,1500 - 1999,Malay,Teens and Toddlers,Urban,6,South
2531,800989901,124.51777943211589,69,52.43333333333335,223.0,At-Risk,Obese,< 1500,Malay,Teens and Toddlers,Rural,6,South
2532,801005401,91.50832535950651,94,86.34042553191489,334.0,Loyalists,Over Weight,1500 - 1999,Others,Teens and Toddlers,Urban,5,Central
2533,801008601,283.6053750101107,60,51.02666666666666,223.0,At-Risk,Under Weight,3000 - 3999,Malay,Teens Aches,Rural,6,South
2534,801014001,167.9860390893043,65,21.467692307692307,221.0,Churned,Obese,3000 - 3999,Malay,Nesting Families,Urban,1-3,Central
2535,801017901,80.7978498267804,107,57.29906542056076,433.0,Best customers,Healthy,>5000,Others,Empty Nesters,Urban,1-3,Central
2536,801019801,325.94989004842955,81,48.97407407407409,233.0,Potential Loyalists,Over Weight,>5000,Others,Matured Families,Urban,1-3,North
2537,801027701,400.2900562842065,40,62.03500000000001,123.0,Churned,Obese,>5000,Malay,Teens and Toddlers,Urban,5,Central
2538,801031101,85.20779609353276,111,121.14864864864862,434.0,Best customers,Obese,3000 - 3999,Malay,Teens and Toddlers,Urban,5,Central
2539,801031301,87.81400108459273,54,46.9388888888889,423.0,Potential Loyalists,Over Weight,>5000,Malay,Nesting Families,Urban,6,East Coast
2540,801031401,108.84994643050558,92,52.17065217391306,233.0,Potential Loyalists,Under Weight,3000 - 3999,Malay,Nesting Families,Urban,6,Central
2541,801031501,103.72362517259121,91,33.090109890109886,332.0,Low-Spending Loyalists,Healthy,>5000,Malay,Nesting Families,Urban,6,North
2542,801032101,461.1101102648662,38,56.48947368421051,123.0,Churned,Over Weight,3000 - 3999,Malay,Matured Families,Urban,1-3,Central
2543,801032201,80.7978498267804,104,49.56153846153845,433.0,Best customers,Healthy,3000 - 3999,Malay,Teens and Toddlers,Urban,5,Central
2544,801032601,311.9476407863229,56,85.14821428571427,224.0,At-Risk,Obese,2000 - 2999,Malay,Nesting Families,Urban,1-3,Central
2545,801038101,82.88579638629777,68,17.091176470588238,421.0,New customers,Healthy,>5000,Chinese,Teens Aches,Urban,4,Central
2546,801042601,94.82775807701344,112,164.42857142857147,334.0,Loyalists,Healthy,>5000,Others,Teens and Toddlers,Urban,7+,Central
2547,801042901,94.82775807701344,92,35.32391304347826,332.0,Low-Spending Loyalists,Over Weight,>5000,Malay,Teens Aches,Urban,1-3,Central
2548,801044701,105.24201168206704,59,45.0084745762712,322.0,New customers,Healthy,4000 - 4999,Malay,Nesting Families,Rural,1-3,South
2549,801044901,87.81400108459273,74,17.933783783783788,421.0,New customers,Obese,>5000,Malay,Empty Nesters,Urban,1-3,North
2550,801045401,85.20779609353276,99,22.576767676767677,431.0,Low-Spending Loyalists,Healthy,3000 - 3999,Malay,Matured Families,Rural,5,South
2551,801065601,89.50593471044428,86,55.78720930232558,333.0,Loyalists,Obese,< 1500,Malay,Matured Families,Rural,1-3,North
2552,801065701,85.20779609353276,80,59.59499999999999,433.0,Best customers,Healthy,>5000,Malay,Teens and Toddlers,Rural,7+,South
2553,801065801,80.7978498267804,70,58.97857142857141,423.0,Potential Loyalists,Obese,>5000,Malay,Teens and Toddlers,Urban,6,South
2554,801065901,87.81400108459273,87,49.68045977011495,333.0,Loyalists,Over Weight,< 1500,Malay,Teens and Toddlers,Urban,6,North
2555,801068101,164.90095065367748,84,122.88571428571429,234.0,At-Risk,Over Weight,>5000,Malay,Nesting Families,Urban,7+,East Coast
2556,801068301,80.7978498267804,75,58.294666666666686,423.0,Potential Loyalists,Under Weight,>5000,Chinese,Nesting Families,Urban,4,Central
2557,801069201,82.88579638629777,102,189.92156862745094,434.0,Best customers,Obese,4000 - 4999,Others,Teens Aches,Urban,7+,North
2558,801069301,116.32750294851222,68,34.900000000000006,222.0,At-Risk,Over Weight,>5000,Malay,Teens and Toddlers,Urban,5,East Coast
2559,801069601,594.2133822817242,37,160.36486486486487,124.0,At-Risk,Over Weight,3000 - 3999,Malay,Teens and Toddlers,Urban,6,East Coast
2560,801069701,268.7982253461349,39,55.76410256410258,223.0,At-Risk,Obese,1500 - 1999,Malay,Teens and Toddlers,Rural,6,East Coast
2561,801070001,101.8396172305475,100,89.00299999999997,334.0,Loyalists,Over Weight,>5000,Malay,Teens and Toddlers,Urban,7+,East Coast
2562,801070101,109.90432452128672,81,54.45925925925925,233.0,Potential Loyalists,Over Weight,1500 - 1999,Malay,Nesting Families,Urban,5,Central
2563,801070302,82.88579638629777,75,81.152,424.0,Loyalists,Obese,2000 - 2999,Malay,Teens Aches,Rural,1-3,East Coast
2564,801070401,575.0868415781493,27,72.51851851851853,124.0,At-Risk,Obese,4000 - 4999,Malay,Nesting Families,Rural,5,East Coast
2565,801070501,486.76222076524414,53,6.669811320754719,121.0,Lost,Healthy,1500 - 1999,Chinese,Teens Aches,Rural,5,North
2566,801070601,749.5567158282531,14,31.042857142857137,111.0,Lost,Under Weight,2000 - 2999,Malay,Nesting Families,Urban,7+,Central
2567,801070801,92.24360455365657,86,65.97093023255813,334.0,Loyalists,Over Weight,4000 - 4999,Malay,Teens and Toddlers,Rural,7+,East Coast
2568,801076701,80.7978498267804,47,76.70851063829788,424.0,Loyalists,Under Weight,3000 - 3999,Others,Teens and Toddlers,Urban,5,South
2569,801077101,80.7978498267804,111,46.51621621621621,433.0,Best customers,Obese,< 1500,Others,Teens Aches,Rural,5,Central
2570,801077201,80.7978498267804,106,34.713207547169795,432.0,Low-Spending Loyalists,Healthy,>5000,Malay,Teens Aches,Urban,1-3,Central
2571,801077701,174.40009004217774,38,23.40789473684211,221.0,Churned,Healthy,2000 - 2999,Malay,Yankys,Urban,1-3,Central
2572,801151501,122.62081652586723,76,35.12236842105261,222.0,At-Risk,Healthy,4000 - 4999,Chinese,Matured Families,Urban,1-3,North
2573,801151801,540.5958785699165,25,87.32400000000001,114.0,Churned,Obese,2000 - 2999,Malay,Empty Nesters,Urban,1-3,South
2574,801151901,76.75810975077344,2,22.15,411.0,New customers,Under Weight,3000 - 3999,Malay,Teens Aches,Urban,4,North
2575,801153001,794.9178112099396,5,101.84,114.0,Churned,Healthy,2000 - 2999,Others,Teens and Toddlers,Urban,4,East Coast
2576,801153501,91.93158114073543,88,69.96818181818183,334.0,Loyalists,Over Weight,>5000,Malay,Nesting Families,Urban,5,Central
2577,801153801,101.12320357012746,72,129.17500000000004,324.0,Potential Loyalists,Under Weight,>5000,Chinese,Teens and Toddlers,Rural,6,South
2578,801158301,584.4790745842531,7,12.214285714285714,111.0,Lost,Over Weight,2000 - 2999,Malay,Nesting Families,Urban,1-3,East Coast
2579,801158501,80.7978498267804,74,38.93648648648648,422.0,New customers,Healthy,>5000,Malay,Nesting Families,Urban,1-3,Central
2580,801158701,96.28431339680232,69,35.39130434782608,322.0,New customers,Over Weight,< 1500,Malay,Nesting Families,Urban,4,North
2581,801158801,710.8405148682377,17,128.4,114.0,Churned,Over Weight,3000 - 3999,Malay,Teens and Toddlers,Urban,5,North
2582,801171501,769.2839354124588,7,31.071428571428573,111.0,Lost,Healthy,>5000,Malay,Nesting Families,Rural,5,East Coast
2583,801173901,645.5577396384599,18,141.1888888888889,114.0,Churned,Healthy,>5000,Malay,Teens and Toddlers,Urban,7+,North
2584,801174501,111.73507750834308,63,45.358730158730154,222.0,At-Risk,Healthy,>5000,Malay,Nesting Families,Urban,1-3,North
2585,801174801,342.0329186420686,48,22.41666666666666,221.0,Churned,Healthy,< 1500,Malay,Empty Nesters,Urban,1-3,North
2586,801175101,87.25122260556122,98,71.41632653061225,434.0,Best customers,Obese,< 1500,Malay,Teens and Toddlers,Urban,7+,Central
2587,801183401,80.7978498267804,98,27.74999999999999,431.0,Low-Spending Loyalists,Healthy,>5000,Chinese,Empty Nesters,Urban,1-3,South
2588,801188801,407.1691167749733,40,22.122500000000002,121.0,Lost,Under Weight,3000 - 3999,Malay,Teens Aches,Urban,4,North
2589,801193901,479.33767157533674,26,8.865384615384615,121.0,Lost,Healthy,3000 - 3999,Malay,Teens Aches,Urban,6,East Coast
2590,801194001,108.84994643050558,100,67.87899999999998,234.0,At-Risk,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,5,Central
2591,801194101,82.88579638629777,77,86.77272727272727,434.0,Best customers,Over Weight,3000 - 3999,Malay,Teens Aches,Urban,5,North
2592,801194401,112.05821803211856,74,35.4108108108108,222.0,At-Risk,Over Weight,1500 - 1999,Malay,Teens Aches,Urban,4,North
2593,801194601,98.18336487462415,79,74.51898734177215,334.0,Loyalists,Over Weight,2000 - 2999,Malay,Teens and Toddlers,Urban,7+,North
2594,801194801,220.92606878484875,58,39.831034482758625,222.0,At-Risk,Healthy,4000 - 4999,Malay,Nesting Families,Urban,4,North
2595,801195001,128.8139858531661,17,35.276470588235284,212.0,Churned,Healthy,>5000,Chinese,Teens Aches,Urban,1-3,North
2596,801195101,512.4639070358342,15,26.40666666666667,111.0,Lost,Healthy,< 1500,Malay,Nesting Families,Urban,6,East Coast
2597,801195201,507.8713585028123,36,27.852777777777774,121.0,Lost,Healthy,< 1500,Malay,Teens Aches,Urban,4,North
2598,801195701,80.7978498267804,101,48.33960396039606,433.0,Best customers,Healthy,4000 - 4999,Chinese,Teens and Toddlers,Urban,5,Central
2599,801195801,85.20779609353276,78,49.00384615384616,433.0,Best customers,Healthy,>5000,Chinese,Teens and Toddlers,Urban,4,Central
2600,801195901,103.97459931939349,80,40.468750000000014,332.0,Low-Spending Loyalists,Obese,>5000,Malay,Nesting Families,Urban,4,Central
2601,801209401,105.07024777647959,63,37.68253968253969,322.0,New customers,Obese,3000 - 3999,Malay,Nesting Families,Urban,5,Central
2602,801210901,75.15169298300343,2,58.8,413.0,Potential Loyalists,Under Weight,3000 - 3999,Malay,Nesting Families,Urban,6,Central
2603,801211101,87.25122260556122,61,22.28360655737704,421.0,New customers,Healthy,3000 - 3999,Chinese,Empty Nesters,Urban,1-3,Central
2604,801211201,339.951953995167,44,85.6590909090909,224.0,At-Risk,Healthy,< 1500,Malay,Nesting Families,Urban,4,North
2605,801211301,101.8396172305475,43,33.58837209302325,322.0,New customers,Healthy,>5000,Chinese,Teens and Toddlers,Urban,4,Central
2606,801211401,91.50832535950651,72,62.122222222222234,323.0,Potential Loyalists,Obese,< 1500,Malay,Nesting Families,Rural,4,East Coast
2607,801211801,477.58649603101264,20,46.1,113.0,Churned,Over Weight,1500 - 1999,Malay,Nesting Families,Urban,7+,North
2608,801212101,297.62358069885397,63,43.680952380952384,222.0,At-Risk,Over Weight,2000 - 2999,Malay,Teens and Toddlers,Urban,5,North
2609,801213001,647.9747932581712,9,60.3111111111111,113.0,Churned,Over Weight,2000 - 2999,Malay,Nesting Families,Urban,6,North
2610,801226301,234.72165626391288,61,47.11639344262294,223.0,At-Risk,Healthy,3000 - 3999,Malay,Teens and Toddlers,Urban,6,East Coast
2611,801226801,125.03393212138893,88,60.5715909090909,233.0,Potential Loyalists,Under Weight,2000 - 2999,Malay,Nesting Families,Urban,5,Central
2612,801227101,80.7978498267804,65,44.41384615384615,422.0,New customers,Healthy,>5000,Malay,Nesting Families,Urban,1-3,South
2613,801227501,181.12549927999504,63,32.36031746031746,222.0,At-Risk,Over Weight,>5000,Malay,Teens and Toddlers,Urban,7+,South
2614,801227701,339.951953995167,26,49.07692307692309,223.0,At-Risk,Over Weight,2000 - 2999,Malay,Nesting Families,Urban,7+,East Coast
2615,801227901,68.54436183737897,2,38.75,412.0,New customers,Healthy,< 1500,Malay,Teens Aches,Urban,4,North
2616,801228001,185.4032208291788,48,86.11041666666665,224.0,At-Risk,Healthy,< 1500,Malay,Teens Aches,Urban,7+,East Coast
2617,801228101,633.8213198138554,4,25.525,111.0,Lost,Obese,2000 - 2999,Malay,Nesting Families,Rural,1-3,South
2618,801228201,104.94200879384202,98,59.949999999999996,333.0,Loyalists,Obese,1500 - 1999,Others,Teens and Toddlers,Urban,6,South
2619,801228601,82.88579638629777,93,92.75161290322576,434.0,Best customers,Over Weight,2000 - 2999,Malay,Teens and Toddlers,Urban,7+,Central
2620,801228801,187.01903397053835,60,52.09666666666666,223.0,At-Risk,Obese,3000 - 3999,Malay,Teens and Toddlers,Urban,4,North
2621,801228901,82.88579638629777,97,35.00618556701031,432.0,Low-Spending Loyalists,Healthy,>5000,Chinese,Teens and Toddlers,Urban,4,Central
2622,801232001,66.76430138656349,3,61.73333333333333,413.0,Potential Loyalists,Healthy,2000 - 2999,Malay,Teens and Toddlers,Urban,5,North
2623,801236101,129.87423735017546,61,19.78852459016393,221.0,Churned,Healthy,< 1500,Malay,Teens Aches,Urban,6,East Coast
2624,801236601,549.3832314809925,5,53.6,113.0,Churned,Obese,1500 - 1999,Malay,Teens and Toddlers,Urban,5,Central
2625,801252801,101.3554122404115,32,55.78124999999999,323.0,Potential Loyalists,Healthy,< 1500,Malay,Teens and Toddlers,Urban,6,North
2626,801265101,96.28431339680232,44,59.28409090909093,323.0,Potential Loyalists,Over Weight,>5000,Malay,Nesting Families,Rural,5,North
2627,801265301,472.96546611861874,10,46.94,113.0,Churned,Healthy,>5000,Malay,Nesting Families,Urban,5,Central
2628,801265401,66.54319089162996,3,80.33333333333333,414.0,Potential Loyalists,Healthy,< 1500,Malay,Matured Families,Urban,1-3,East Coast
2629,801280001,85.20779609353276,74,64.39189189189187,424.0,Loyalists,Obese,>5000,Malay,Nesting Families,Rural,4,North
2630,801280801,491.0803388242377,15,27.186666666666667,111.0,Lost,Over Weight,2000 - 2999,Malay,Teens and Toddlers,Urban,7+,North
2631,801307801,682.8310889395103,9,35.48888888888889,112.0,Lost,Obese,4000 - 4999,Malay,Teens Aches,Urban,6,North
2632,801319501,673.5816186168212,4,76.4,114.0,Churned,Over Weight,2000 - 2999,Malay,Teens and Toddlers,Urban,7+,Central
2633,801319901,570.9713937799727,27,37.17037037037037,122.0,Lost,Healthy,1500 - 1999,Malay,Teens Aches,Urban,4,North
2634,801331601,8.363446607369195,1,59.199999999999996,413.0,Potential Loyalists,Obese,>5000,Malay,Nesting Families,Urban,1-3,Central
2635,801332301,601.2701832341878,21,92.8714285714286,114.0,Churned,Over Weight,< 1500,Malay,Nesting Families,Rural,1-3,East Coast
2636,801334401,240.76995776832925,24,38.87916666666667,212.0,Churned,Under Weight,>5000,Chinese,Matured Families,Urban,4,Central
2637,801346601,680.3273063875533,9,55.33333333333333,113.0,Churned,Healthy,>5000,Chinese,Nesting Families,Urban,4,Central
2638,801362901,335.2203970344313,27,67.83333333333333,224.0,At-Risk,Healthy,2000 - 2999,Chinese,Teens and Toddlers,Urban,6,South
2639,801365001,645.6074320947599,4,24.650000000000002,111.0,Lost,Obese,< 1500,Malay,Teens and Toddlers,Urban,7+,East Coast
2640,801370601,644.7078259257912,6,41.31666666666666,112.0,Lost,Healthy,4000 - 4999,Malay,Teens Aches,Urban,4,East Coast
2641,801370901,89.91992878335142,62,103.21290322580646,324.0,Potential Loyalists,Healthy,>5000,Chinese,Nesting Families,Urban,5,North
2642,801374301,8.527018983281597,1,48.7,413.0,Potential Loyalists,Obese,3000 - 3999,Malay,Nesting Families,Urban,7+,South
2643,801374401,572.8463354473045,15,48.64666666666666,113.0,Churned,Obese,2000 - 2999,Malay,Teens and Toddlers,Rural,4,North
2644,801374601,638.1443432150429,6,80.19999999999999,114.0,Churned,Healthy,1500 - 1999,Malay,Nesting Families,Urban,4,North
2645,801377501,654.9750626638224,5,53.779999999999994,113.0,Churned,Healthy,< 1500,Malay,Nesting Families,Urban,4,North
2646,801377601,332.6501027670061,38,44.623684210526314,222.0,At-Risk,Over Weight,< 1500,Malay,Nesting Families,Urban,5,North
2647,801378601,82.88579638629777,88,35.87500000000001,432.0,Low-Spending Loyalists,Over Weight,2000 - 2999,Malay,Teens and Toddlers,Rural,5,South
2648,801378701,98.5933734559489,72,50.46388888888891,323.0,Potential Loyalists,Healthy,1500 - 1999,Malay,Nesting Families,Urban,4,North
2649,801378901,80.7978498267804,75,39.987999999999985,422.0,New customers,Under Weight,>5000,Chinese,Teens and Toddlers,Urban,4,Central
2650,801379101,466.7457099670173,16,66.9875,114.0,Churned,Healthy,2000 - 2999,Malay,Matured Families,Urban,4,East Coast
2651,801379201,102.81343675141113,25,58.772,313.0,At-Risk,Obese,2000 - 2999,Others,Teens and Toddlers,Rural,5,South
2652,801379301,377.0606557861452,38,42.61315789473682,122.0,Lost,Over Weight,< 1500,Malay,Teens and Toddlers,Urban,4,North
2653,801379401,91.93158114073543,66,60.84242424242423,323.0,Potential Loyalists,Over Weight,>5000,Malay,Nesting Families,Urban,1-3,South
2654,801380701,615.0836998030063,13,24.146153846153847,111.0,Lost,Healthy,>5000,Malay,Teens Aches,Urban,4,Central
2655,801381001,85.20779609353276,75,60.05066666666669,423.0,Potential Loyalists,Over Weight,>5000,Malay,Nesting Families,Urban,5,South
2656,801381101,475.25351711561785,30,62.82333333333334,123.0,Churned,Over Weight,1500 - 1999,Malay,Teens and Toddlers,Urban,6,North
2657,801381401,461.1784685503237,18,29.733333333333334,111.0,Lost,Healthy,>5000,Malay,Teens and Toddlers,Rural,6,East Coast
2658,801392401,619.9736547945266,11,39.936363636363645,112.0,Lost,Healthy,1500 - 1999,Malay,Nesting Families,Rural,5,Central
2659,801396401,94.82775807701344,74,29.17567567567567,321.0,New customers,Obese,2000 - 2999,Malay,Nesting Families,Urban,1-3,North
2660,801396501,652.6080696697467,5,51.019999999999996,113.0,Churned,Healthy,2000 - 2999,Malay,Matured Families,Urban,1-3,North
2661,801397901,85.20779609353276,55,37.450909090909086,422.0,New customers,Over Weight,>5000,Malay,Yankys,Urban,1-3,Central
2662,801398301,87.25122260556122,71,28.705633802816905,421.0,New customers,Healthy,3000 - 3999,Malay,Nesting Families,Urban,4,Central
2663,801398701,84.87353743314323,73,120.51506849315066,424.0,Loyalists,Obese,4000 - 4999,Malay,Nesting Families,Urban,4,North
2664,801398801,617.552833694513,7,55.22857142857142,113.0,Churned,Over Weight,< 1500,Malay,Teens Aches,Urban,5,North
2665,801399001,84.87353743314323,66,31.70606060606061,421.0,New customers,Over Weight,3000 - 3999,Others,Matured Families,Urban,5,Central
2666,801399201,566.9603411259117,9,73.73333333333333,114.0,Churned,Healthy,4000 - 4999,Malay,Nesting Families,Urban,1-3,North
2667,801399501,555.1387040713113,5,21.22,111.0,Lost,Under Weight,3000 - 3999,Malay,Teens Aches,Urban,6,East Coast
2668,801399601,589.5474649218797,4,95.49999999999997,114.0,Churned,Over Weight,< 1500,Malay,Teens Aches,Urban,6,East Coast
2669,801400601,259.3748491604096,33,40.763636363636365,222.0,At-Risk,Over Weight,>5000,Chinese,Yankys,Urban,1-3,Central
2670,801403101,365.2543745043971,43,62.606976744186056,223.0,At-Risk,Over Weight,1500 - 1999,Malay,Nesting Families,Urban,4,East Coast
2671,801403301,626.973948944208,6,131.01666666666668,114.0,Churned,Over Weight,3000 - 3999,Malay,Nesting Families,Urban,5,East Coast
2672,801410801,68.25960452881758,2,94.5,414.0,Potential Loyalists,Obese,3000 - 3999,Malay,Nesting Families,Urban,1-3,Central
